text,sentiment,sentiment_category
and Im in the back of the line,0.0,neutral
and hes running to catch up,0.0,neutral
and its alittle more exciting being at the end of the line,0.3,positive
but it was really it was really good,0.7,positive
but now I do helicopters and its better,0.5,positive
I presume you needed a special one for that is that right,0.3214285714285714,positive
extremely well,-0.125,negative
a little bit of French and a little bit of Spanish and some Yiddish,-0.09375,negative
just the neuromyasthenia,0.0,neutral
it it meant I had a six month old daughter,0.1,positive
and I was paralyzed,0.0,neutral
so I did hafta hire someone to help me,0.0,neutral
but I knew that very often people do die from that,0.0,neutral
but I live by,0.13636363636363635,positive
anything is possible,0.0,neutral
and and it works for me,0.0,neutral
it did take several years,0.0,neutral
and I did hafta have rehab which was not very effective so many years ago,0.55,positive
and I I guess I must have had a residual from that because I was doing reasonably well,0.2,positive
as a matter of fact I I was leading groups as we traveled and organizing trips and so on for MontgomeryCounty,0.0,neutral
but the I I did find I then needed two hip replacements,0.0,neutral
and recently I about two years ago I was in an auto accident,0.0,neutral
so I do use a cane now,0.0,neutral
but Im fine,0.4166666666666667,positive
and and and the daughter is fine,0.4166666666666667,positive
this is a tough one but Ill say it anyway,-0.4444444444444444,negative
it was a sad one but it had a great impact on my entire life,0.10000000000000002,positive
I was eight years old,0.1,positive
and we were extremely poor,-0.4,negative
and we were dispossessed from our apartment,-0.1,negative
and it was ice on the ground,0.0,neutral
and at that time when that happened I made up my mind that I will never be poor again,0.2,positive
and that I will not rely on a man,0.0,neutral
that I can make it on my own,0.0,neutral
and I certainly have,0.21428571428571427,positive
okay heres a little boy whos having a good time,0.33749999999999997,positive
and he kicks the ball and unfortunately it breaks a window,-0.5,negative
and the the ball rolls into the a mans home,0.0,neutral
and hes very very disturbed over this,0.0,neutral
he looks at the window holds the ball and looks to see who kicked the ball,0.0,neutral
I want you to know Im enjoying this,0.5,positive
this is my thing,0.0,neutral
mama is telling this little boy,-0.1875,negative
its raining out,0.0,neutral
you hafta take the umbrella,0.0,neutral
and hes saying,0.0,neutral
aw shucks I dont need an umbrella,0.0,neutral
so he goes outside,0.0,neutral
and ofcourse it is raining,0.0,neutral
and hes annoyed with himself,-0.4,negative
and hes trying to hold his head to get outof the rain,0.0,neutral
he comes in,0.0,neutral
and he finally admits to his mother,0.0,neutral
yup I guess I need the umbrella,0.0,neutral
and he walks away with the umbrella,0.0,neutral
okay,0.5,positive
a little girl was riding her bike,-0.1875,negative
and the the cat was following her,0.0,neutral
and the cat ran up the tree,0.0,neutral
she comes back crying to the father and the mother,0.0,neutral
and the father says,0.0,neutral
dont worry about it,0.0,neutral
Ill get the cat outof the tree,-0.5,negative
and he takes the ladder,0.0,neutral
and he climbs the tree,0.0,neutral
and the ladder falls down,0.0,neutral
in the meantime a dog comes along and is barking at him,0.0,neutral
and the cat is also alittle afraid of that dog,-0.6,negative
so it doesnt come down,0.0,neutral
and the kids still crying,0.0,neutral
I want my cat,0.0,neutral
I want my cat,0.0,neutral
anyway either the man uses his cell phone or she cries to her mother,0.0,neutral
and they get the the fire people to use the ladder to get the cat down,0.0,neutral
yes,0.0,neutral
a little bit,-0.1875,negative
okay,0.5,positive
Cinderella lives in a home with a wicked mother and two ugly mean sisters,-0.50625,negative
and shes really abused in every way,0.2,positive
they take tremendous advantage of her,0.3333333333333333,positive
shes the cleanup person she wears rags and all that sort of thing,0.0,neutral
anyway they hear that theres a great ball coming up,0.8,positive
and the two daughters and the mother are going to the ball,0.0,neutral
and ofcourse theyre gonna leave Cinderella home,0.0,neutral
they want Cinderella to help them dress and get organized for it and so on,0.0,neutral
and so she does,0.0,neutral
and she thinks about the ball,0.0,neutral
and shes really very very sad,-0.5,negative
and she makes a wish,0.0,neutral
and the wish is that she can go to the ball,0.0,neutral
when a fairy godmother appears and tells her,0.0,neutral
yes you can go to the ball but you must be back by midnight,0.0,neutral
and she says,0.0,neutral
okay I will,0.5,positive
and the fairy godmother dresses her magnificently well,1.0,positive
and she gets into this big pumpkin,0.0,neutral
what can I call it,0.0,neutral
anyway its its something that carries her to the ball,0.0,neutral
and when she enters the prince sees her and begins to dance with her and really falls in love with her,0.35,positive
and she hears the midnight stroke,0.0,neutral
and she gets tremendously upset since she had made the fairy godmother a promise,0.3333333333333333,positive
so she goes running down the steps,0.0,neutral
and she loses her shoe,-0.3,negative
and she gets home okay,0.5,positive
the prince is hunting all over to see who the shoe will fit,0.4,positive
and it doesnt seem to fit anyone,0.4,positive
and the the ugly the mean mother has him try on the the shoes on the two ugly daughters,-0.5708333333333333,negative
and finally Cinderella comes down,0.0,neutral
and although the mother doesnt want him to he tries on the shoe,0.0,neutral
and it fits her,0.4,positive
and I believe he he then wants to marry her,0.0,neutral
I would try and get good bread like whole wheat bread or something like that,0.44999999999999996,positive
and Id first put on the peanut butter and make it medium thick,-0.025000000000000022,negative
and then get raspberry or strawberry jelly or blueberry jelly and put that on,0.0,neutral
and put the second slice on top of it,0.25,positive
and then cut it in quarters for a young child,0.1,positive
did you want something to raise it up,0.0,neutral
oh I think Im a very good English speaker,0.35,positive
everybody tells me Im very articulate,0.0,neutral
just like a smattering of Spanish just really a few words,0.1,positive
no,0.0,neutral
well I think the most important thing that happened to me in my life was the move from NewMexico to the east coast,0.4,positive
it was such an immense change culturally,0.05,positive
and we also we lived in a very rural area in NewMexico up in the mountains,0.0,neutral
we lived in Towes which is the biggest town we lived in which is not a very big town at all,0.0,neutral
so when we came here it was absolutely shocking,-1.0,negative
Imean just the fact that they had sidewalks alone,0.0,neutral
they just amazed us,0.0,neutral
and the street lamps and everything,0.0,neutral
I think one thing thats different about the rural areas in the west and the urban areas in the east is the east has so much more money,0.05,positive
its so much richer,0.2,positive
and they can afford to do all of that youknow,0.0,neutral
we had alotof unpaved roads out there,0.0,neutral
ofcourse theres the theres alot sparser population,0.0,neutral
so alotof times theyre not gonna pave these huge long roads all over the place,0.17500000000000004,positive
but here it was just amazing to us all the asphalt and concrete and steel and the immense size of the city,0.25000000000000006,positive
it was just indescribable the impact that it had on us,0.0,neutral
I think it took us years to really kindof overcome the culture shock,0.2,positive
so I Imean I remember that period of my life all the time,0.0,neutral
what just the immense change that we underwent,0.0,neutral
in fact we had Spanish accents,0.0,neutral
very heavy,-0.2,negative
my parents always did their whole lives,0.2,positive
but we had such a terrible time at school people teasing us and everything,-1.0,negative
and we really tried hard to emulate English speakers especially,-0.02291666666666667,negative
I used to listen to DavidNiven for some reason,0.0,neutral
I was really crazy about him,-0.6,negative
and I wanted to sound like him,0.4,positive
so youknow and it really was a it really it had a huge impact on us each in their own way,0.4000000000000001,positive
okay,0.5,positive
alright,0.0,neutral
this little boy Tommy found this ball,-0.1875,negative
oh yeah,0.0,neutral
found a soccer ball and decided to try his luck at kicking it around,0.0,neutral
so he got quite aggressive with it and gave it a real big kick,0.0,neutral
and sure enough it went through the his neighbors window,0.25,positive
his neighbor was watching television,0.0,neutral
and suddenly a soccer ball comes crashing through the window knocks over his lamp,0.0,neutral
he looks out the window but theres nobody there,0.0,neutral
okay,0.5,positive
theres Tommy again,0.0,neutral
his mother that morning knew that it was gonna rain,0.0,neutral
shed been listening to the weather channel,0.0,neutral
she told him to take his umbrella,0.0,neutral
no hes positive that theres not gonna be any problem,0.22727272727272727,positive
also he doesnt wanna look like a sissy with the umbrella,0.0,neutral
and he says goodbye to his mother,0.0,neutral
