text,Lexical_Density
the tour bus is coming into the town to pick up the people,46.15384615384615
the tour bus is coming into town to pick up the people from the,50.0
the tour bus is coming into the town to pick up the people from the,53.333333333333336
mhm,0.0
okay,0.0
the dog chased the cat up the tree,50.0
the bird was caught by the worm,57.14285714285714
would you like to star in a movie,50.0
books like to read children,0.0
icecream tastes good in the summer,33.33333333333333
beautiful flowers smelled the lovely woman,16.666666666666664
count to ten as fast as you can,50.0
the man saw the boy that the dog chased,44.44444444444444
tell me the name of the person next door,55.55555555555556
how many are in a dozen,66.66666666666666
the tiger was clawed by the lion,57.14285714285714
bad weather was caused by long airplane delays,25.0
do you mind taking a five minute break now,33.33333333333333
sure thats fine,25.0
oh well I guess the best thing that happened in my life,41.66666666666667
when I got married we decided that we were going to go to,53.84615384615385
and we took our car over on the boat,55.55555555555556
and the boat was a HollandAmerica line but not the ones that are,46.15384615384615
you could really feel the water,50.0
and we landed in s no Rotterdam,57.14285714285714
and we drove all through Europe for three months,33.33333333333333
and we ended up in LeHavre,50.0
and we came home and lived in our parents basement because we had,38.46153846153847
it was,100.0
it was lovely,66.66666666666666
and at that time the Canadian dollar was good,44.44444444444444
so it was really fantastic,40.0
oh well now its good because I dont work,40.0
I get up make coffee read the paper,37.5
this is on the typical day not every,62.5
if I have some place to go ofcourse not,33.33333333333333
and then make o more coffee finish the paper make,10.0
and then I either go to the pool and do my Aquafit or I take a,37.5
its much better not to work,16.666666666666664
mhm,0.0
a boy was playing,50.0
the soccer ball he kicked the soccer ball through the window,45.45454545454545
and the soccer bell,25.0
and he got up and looked out to see I guess who kicked,38.46153846153847
okay,0.0
a boy who was going out I guess to school,50.0
his mother wanted him to take the umbrella,37.5
he didnt take the umbrella,50.0
he went out,66.66666666666666
he got wet,33.33333333333333
he got wetter and was running back came back and stood there,16.666666666666664
and he took the umbrella and continued on his way,40.0
mother knows best,0.0
pardon,0.0
oh not in those cases,40.0
only in those cases until youre fifteen,50.0
okay lets see,0.0
a cat went up a tree,50.0
and I guess a man tried to go up to get the cat,30.76923076923077
a dog is barking on the tree and probably knocked over the,50.0
so the man couldnt get back down,25.0
so the fire department is coming to the rescue,44.44444444444444
the Cinderella story,33.33333333333333
well the original not WaltDisney,20.0
okay,0.0
Cinderella her father married another woman who had her,44.44444444444444
and Cinderella hadta do all of the chores,37.5
and thats why she was called Cinderella,50.0
because she was sweeping up the cinders from the fireplace,70.0
and she wanted there was a big ball coming with the,45.45454545454545
and Cinderella wanted to go ofcourse,0.0
but she couldnt because she had no clothes,55.55555555555556
and the fairy godmother came down and gave her a beautiful gown and,30.76923076923077
and the foot there was footman and made the,44.44444444444444
and the footman was mice I think,42.857142857142854
and she went to the ball and had a wonderful time,36.36363636363637
but she hadta leave by twelve oclock,28.57142857142857
and as she left she dropped one of the glass slippers and came back,35.714285714285715
and the prince got the slipper and then went around to find the,23.076923076923077
and they lived happily ever after,33.33333333333333
and the darn dress is so expensive,28.57142857142857
no my granddaughter she went to see Cinderella,25.0
yes we are paying off a second mortgage,50.0
mhm,0.0
the bus is coming,50.0
the who,100.0
the tour bus is coming,40.0
the tour bus is coming into the town,50.0
the tour bus is coming into the town to pick up the people,46.15384615384615
the tour bus is coming into the town to pick up the people from the,53.333333333333336
the tour bus is coming into the town to pick up the people from the,53.333333333333336
the dog chased the cat up the tree,50.0
the,100.0
the bird was caught by the worm,57.14285714285714
would you like to star in a movie,50.0
books like to read children,0.0
icecream tastes good in the summer,33.33333333333333
beautiful flowers smelled the lovely woman,16.666666666666664
count to ten as fast as you can,50.0
the man saw the boy that the dog chased,44.44444444444444
tell me the name of the person next door,55.55555555555556
how many are in a dozen,66.66666666666666
the tiger was clawed by the lion,57.14285714285714
bad weather was caused by long airplane delays,25.0
okay,0.0
okay so theres so many to choose from,22.22222222222222
I just hafta try and fix my memory on one,30.0
so I remember it was a day kindof like this but not so rainy,42.857142857142854
and it was my first trip to HongKong,50.0
and I was on a work trip,57.14285714285714
and I was tired because Id flown all night and everything,50.0
and but I decided I was gonna go out sightseeing,36.36363636363637
and I did go out,60.0
and I went to the top of the peak in HongKong,54.54545454545454
and I looked around at the vista and saw the beautiful landscapes,33.33333333333333
and I remember saying,25.0
thankyou Manulife,0.0
because that was the company I worked for at the time,72.72727272727273
that I wouldnt have been there had it not been for that work,71.42857142857143
so I felt a great deal of gratefulness and happiness although I,41.66666666666667
oh Im not sure there is such a thing as a typical day,42.857142857142854
but get up in the morning and have a shower and get ready for,35.714285714285715
and then usually my husband and I have breakfast together,30.0
and we figure out whos doing what during the day,63.63636363636363
and for example this morning,40.0
one of my hobbies is I grow orchids,50.0
so this morning at the breakfast table we were surrounded by all,58.333333333333336
and it was youknow a miserable dull day outside,33.33333333333333
but inside it was bright and very pretty,25.0
so after we discuss whos doing what whos doing what,66.66666666666666
I might have a study to go to,50.0
call people who are not well and see how theyre doing,41.66666666666667
and prepare a meal for the evening,42.857142857142854
maybe some housework that needs to be done,37.5
and then in the evening I have a lecture to go to,41.66666666666667
so thats kindof a typical,50.0
if there is such a thing,66.66666666666666
Im tired at the end of the day,55.55555555555556
mhm,0.0
okay Jimmys outside playing with the ball kicking it around,40.0
and the ball breaks his neighbors window,28.57142857142857
and the ball comes into the living room where the neighbor is,50.0
and it broke a lamp and broke the window,33.33333333333333
and the neighbor grabs the ball,33.33333333333333
looking out the window hes not very happy,33.33333333333333
okay,0.0
Jimmy is got his backpack on,50.0
and hes going somewhere,40.0
and his mother says to take the umbrella,25.0
but he doesnt seem to wanna take the umbrella,30.0
and he says,33.33333333333333
its okay,50.0
he doesnt need the umbrella,50.0
and he goes outside,25.0
and its,50.0
oh no he does take the umbrella,42.857142857142854
he goes outside,33.33333333333333
no he didnt take it,50.0
he goes outside,33.33333333333333
he gets all wet,25.0
his hair is wet,50.0
hes not very comfortable,20.0
hes in the puddles,60.0
he comes home,33.33333333333333
