text,Lexical_Density
I didnt have this,60.0
and I therapy for my leg,50.0
and did they also taught,40.0
and she was terrible,50.0
and she didnt ask me thing what I what I wanted what I wanted to do,52.94117647058824
and I e say didnt I didnt didnt,36.36363636363637
she was terrible,66.66666666666666
and then from there I went to CooleyDick,37.5
and she retired,33.33333333333333
right,0.0
and and the person who replaced her taught,37.5
she she she re,75.0
I wasnt at whole,60.0
things I hadta do at home and so forth,22.22222222222222
he,100.0
and they werent sortof kindergarten stuff,28.57142857142857
and I thought,33.33333333333333
so I didnt,25.0
I had my therapy at home and thats it,50.0
,0.0
mhm,0.0
www,0.0
,0.0
when I went to,75.0
because I I I was new to town and was interesting what people did and what they said,55.55555555555556
oh it I loved it,60.0
alright,0.0
yeah,0.0
alright,0.0
a boy,50.0
heres your ball,33.33333333333333
alright,0.0
well,0.0
and the mom says,25.0
I never I never went with an umbrella,50.0
no,0.0
no,0.0
oh,0.0
I,100.0
yeah thats,33.33333333333333
so he he gets a ladder,50.0
somehow the ladder fell falls away,16.666666666666664
the the dog says,50.0
and finally the mother,25.0
I,100.0
well they did send,50.0
oh for well I told you,50.0
if your cat goes up a tree,57.14285714285714
alright,0.0
yeah sure,0.0
we we did that,75.0
I think,50.0
it was a terrible,75.0
it was awful,66.66666666666666
right,0.0
well Ill tell you now,20.0
well,0.0
www,0.0
sndrrlu,0.0
and theyre theyre not terribly frightened,25.0
Imean she shes okay,40.0
shes shes just a maid,42.857142857142854
thats all,66.66666666666666
finally they the sstu,50.0
and somehow the msu,25.0
but I know that they tell they their,62.5
they must be,100.0
yeah well anyhow she she gets a beautiful gown and slippers and a coach,28.57142857142857
and off she goes to the dance,42.857142857142854
and the the mice tell her,50.0
so she she goes has a wonderful time but its midnight and she goes off to the the coach and goes home,40.909090909090914
however she,50.0
they dont tell what her what what happened to her,72.72727272727273
Imean her,50.0
well anyhow only thing she she has lost a slipper,40.0
so thats all,50.0
then he hasta know he is the prince,50.0
he must find who law,60.0
and they finally come to her house and her her the daughters there,46.15384615384615
they they,100.0
thats it,66.66666666666666
we did all this,75.0
I said that they have theres some kind of peanut butter with peanuts in it,56.25
and you put that and jam,33.33333333333333
and I like any kind of different kind of bread,40.0
and thats it,50.0
place that up,33.33333333333333
then a,50.0
make two,0.0
no two,50.0
well make the bread in two slices,28.57142857142857
I really dont like peanut butter,28.57142857142857
no,0.0
yes I am,66.66666666666666
,0.0
not the way that Id like it to to be,54.54545454545454
yeah November of ol five,20.0
I was working,66.66666666666666
and it was a,75.0
I wasnt working at the time,57.14285714285714
I it was on a Sunday,83.33333333333334
and I was very tired,40.0
and I went grocery shopping,20.0
and I was so tired,40.0
I came home,33.33333333333333
I brought the groceries in,60.0
I put them all away,60.0
and then I said,25.0
and when I laid down the right side of my body was was paralyzed,57.14285714285714
and I was in and out of consciousness,62.5
and my husband came home,20.0
and I was unconscious on the floor,57.14285714285714
so thats thats all I remember youknow,44.44444444444444
so,0.0
I I was in the hospital for a week because part of what happened was that my the valve of my heart wasnt closing properly,65.38461538461539
and the blood,33.33333333333333
and then it,33.33333333333333
so they hadta and I had afib,28.57142857142857
so they hadta,33.33333333333333
and I had afib,25.0
and so they hadta make sure that my afib,33.33333333333333
and so I was in the hospital for a week,60.0
and then they discharged me to Wessen in in Springfield,50.0
and they they they they sh discharged me after a week,63.63636363636363
and then I went down there for a month for outpatient,36.36363636363637
and I took ee speech and ot,14.285714285714285
and then they discharged me,40.0
and then I went to CooleyDick for my speech,44.44444444444444
and youknow I I try to talk whenever I can,50.0
and I went back to speech after I was discharged,50.0
thats probably about it,60.0
okay,0.0
well I was thinking about the day my father died,50.0
but it was a Sunday,60.0
and my mother was at work,50.0
and my father went out to to buy a newspaper,30.0
and when he came back he was staggering,50.0
and I I was asking him what asking him what was wrong,66.66666666666666
and he said,33.33333333333333
so he went into his bedroom and laid down,44.44444444444444
and then about an hour later I went in to make sure everything was alright,33.33333333333333
and his face looked blue,20.0
and I called the ambulance and they came,37.5
and I was the only I was the only person that was at home,64.28571428571429
so,0.0
and I was twenty,50.0
and and then I called my mother at work,33.33333333333333
and she came she came home,33.33333333333333
so,0.0
okay,0.0
Bobby had a soccer ball,20.0
and he was kicking it,60.0
and it it hit,50.0
he was outside,66.66666666666666
and he it hit the window and broke,37.5
and the soccer ball went through the window into the house,45.45454545454545
and his father got the the soccer ball after it bumped over the the lamp,53.333333333333336
okay,0.0
this boy didnt wanna take his umbrella,37.5
and and his mother wanted him to take it,33.33333333333333
and then he said goodbye,20.0
and he was walking to school,50.0
and it started to rain,20.0
and he was covering his head,50.0
and then he ran back home,16.666666666666664
and his mother got him the umbrella,42.857142857142854
and then he walked to school with the umbrella,44.44444444444444
okay,0.0
there was a cat that was stuck in the tree,60.0
and the father climbed up the tree to catch the cat,36.36363636363637
and the ladder fell over,40.0
and the r dog was barking,33.33333333333333
and the the firefighters came with a ladder to help the guy down,46.15384615384615
mhm,0.0
yeah,0.0
okay,0.0
www,0.0
okay,0.0
Cinderella lived with her her stepmother and her two two stepsisters,36.36363636363637
and they made her cook and clean for them,44.44444444444444
and one day the two spsstzu,16.666666666666664
and and Cinderella wasnt invited,16.666666666666664
I dont know why she she got to go,50.0
but she her fairy godmother got her a a dress and shoes,41.66666666666667
and then she got she turned a pumpkin into a carriage,45.45454545454545
and the mice turned into horses,33.33333333333333
and so she went to the the to the ball,50.0
and at the the stroke of twelve her fairy godmother told her that she hadta be home,47.05882352941176
and when she was dancing with the prince the clock chimes twelve,50.0
and she ran away from the ball,42.857142857142854
and she lost her l slipper,33.33333333333333
and then the prince found her slipper,28.57142857142857
and he went through the whole kingdom to the find the woman that that shoe fit,50.0
and he did,33.33333333333333
and they lived happily ever after,33.33333333333333
I would get myself two pieces of bread,50.0
and then I would open the ni peanut butter and would spread the peanut butter onto one slice with a knife,38.095238095238095
and then Id open the jelly,28.57142857142857
and I would I would spread the other piece with jelly,54.54545454545454
and then I would close it into a sandwich,55.55555555555556
and then I would cut it in half,50.0
and then Id eat it,33.33333333333333
,0.0
okay,0.0
I think its been better,60.0
my memory is is not so good,42.857142857142854
and I think its partly of my partly my aphasia,50.0
and the other part is old age,28.57142857142857
yeah ol five,0.0
November fifth ol five,0.0
yeah I had it it was a Sunday,62.5
and all week I thought that I was catching the flu,54.54545454545454
and I didnt feel right,33.33333333333333
and I went grocery shopping,20.0
and I came back,25.0
and I said,33.33333333333333
I went into our bedroom,60.0
and I was on the bed,66.66666666666666
and the the next thing I notice that I I had fallen off the bed because my right side was paralyzed,57.14285714285714
my husband came in,50.0
and he called the ambulance,40.0
and they took me to CooleyDick,50.0
yeah Ive had speech therapy,33.33333333333333
I had occupational therapy,25.0
I didnt have any physical therapy,42.857142857142854
I guess that recovered by itself,66.66666666666666
but at speech therapy the therapist gave me some websites that I could play games on to help my language,45.0
and I I do crossword puzzles,33.33333333333333
and I do sdokou,25.0
and Ive had I had help over here too,30.0
yeah,0.0
it it was about Christmas time and I hadta be two or three or maybe four,31.25
but and Im not sure whether I remember this or people were telling it so often that I remember it,42.857142857142854
but my father useta buy all three of his daughters a Christmas dress,38.46153846153847
and he would wrap them and put put them under the tree,50.0
and somebody was saying,50.0
and so youknow he kept youknow he kept telling which which which package was whose,46.666666666666664
and so lateron I found my package,28.57142857142857
and I undid it and put the dress on,44.44444444444444
okay,0.0
there was a boy playing soccer,33.33333333333333
and he kicked the ball,40.0
and the ball went through the window,42.857142857142854
he was outside,66.66666666666666
he kicked the ball inside,60.0
and it it it knocked over a lamp,62.5
and his father was angry,40.0
and I dont know whats going on here,50.0
he picked up the ball and looked through the hole at his son,53.84615384615385
okay,0.0
a boy was walking or was leaving his house,44.44444444444444
and his mother wanted him to take the umbrella,33.33333333333333
and he said no,25.0
so he left,33.33333333333333
his mother wasnt too pleased,33.33333333333333
and while he was walking to school it started to rain,45.45454545454545
so he ran back home,20.0
and his mother saw him and and saw that he was wet,41.66666666666667
and he got the umbrella and walked back to school with the umbrella,38.46153846153847
okay,0.0
a man was trying to get the cat outof the tree,36.36363636363637
he had a ladder,50.0
and he climbed up on to the branch,62.5
and the ladder fell over,40.0
and someone called the fire department,33.33333333333333
and the fire department came and got him outof the tree,27.27272727272727
mhm,0.0
yeah,0.0
okay,0.0
www,0.0
,0.0
Cinderellas father married a woman who had two children,22.22222222222222
and so the her Cinderellas two stepsisters and her stepmother made C,25.0
she hadta wash the floor,40.0
and one day the prince send,16.666666666666664
and so the the two stepsisters werent gonna allow Cinderella to come,21.428571428571427
so after they left for the ball Cinderellas fairy godmother came and wished her into a a pretty ball w gown,38.095238095238095
and the pmplu,33.33333333333333
and the rats,33.33333333333333
and her fairy godmother told her she hadta be back home by noon,30.76923076923077
and so she went in the the carriage,50.0
and at the ball she met the prince,50.0
and they dance,33.33333333333333
and then the clock chimed twelve,16.666666666666664
and Cinderella ran away,0.0
and as she ran away her one of her glass slippers fell,41.66666666666667
